address	name	type	namespace	source_type	is_primary	is_external	is_defaultish	object_string
1004111c	PTR_memmove_1004111c	Label	Global	DEFAULT	true	false	false	PTR_memmove_1004111c
10041120	PTR_fgetc_10041120	Label	Global	DEFAULT	true	false	false	PTR_fgetc_10041120
10041124	PTR_fclose_10041124	Label	Global	DEFAULT	true	false	false	PTR_fclose_10041124
10041128	PTR_fopen_10041128	Label	Global	DEFAULT	true	false	false	PTR_fopen_10041128
1004112c	PTR_setvbuf_1004112c	Label	Global	DEFAULT	true	false	false	PTR_setvbuf_1004112c
10041130	PTR_fread_10041130	Label	Global	DEFAULT	true	false	false	PTR_fread_10041130
10041134	PTR_fseek_10041134	Label	Global	DEFAULT	true	false	false	PTR_fseek_10041134
10041138	PTR_ftell_10041138	Label	Global	DEFAULT	true	false	false	PTR_ftell_10041138
1004113c	PTR_strncpy_1004113c	Label	Global	DEFAULT	true	false	false	PTR_strncpy_1004113c
10041140	PTR_ftol_10041140	Label	Global	DEFAULT	true	false	false	PTR_ftol_10041140
10041144	PTR___CxxFrameHandler_10041144	Label	Global	DEFAULT	true	false	false	PTR___CxxFrameHandler_10041144
10041148	PTR_free_10041148	Label	Global	DEFAULT	true	false	false	PTR_free_10041148
1004114c	PTR_operator_new_1004114c	Label	Global	DEFAULT	true	false	false	PTR_operator_new_1004114c
10041150	PTR_operator_delete_10041150	Label	Global	DEFAULT	true	false	false	PTR_operator_delete_10041150
10041154	PTR_bsearch_10041154	Label	Global	DEFAULT	true	false	false	PTR_bsearch_10041154
10041158	PTR_qsort_10041158	Label	Global	DEFAULT	true	false	false	PTR_qsort_10041158
1004115c	PTR_strncmp_1004115c	Label	Global	DEFAULT	true	false	false	PTR_strncmp_1004115c
10041160	PTR__splitpath_10041160	Label	Global	DEFAULT	true	false	false	PTR__splitpath_10041160
10041164	PTR_sprintf_10041164	Label	Global	DEFAULT	true	false	false	PTR_sprintf_10041164
10041168	PTR_rand_10041168	Label	Global	DEFAULT	true	false	false	PTR_rand_10041168
1004116c	PTR_assert_1004116c	Label	Global	DEFAULT	true	false	false	PTR_assert_1004116c
10041170	PTR_toupper_10041170	Label	Global	DEFAULT	true	false	false	PTR_toupper_10041170
10041174	PTR__iob_10041174	Label	Global	DEFAULT	true	false	false	PTR__iob_10041174
10041178	PTR_fprintf_10041178	Label	Global	DEFAULT	true	false	false	PTR_fprintf_10041178
1004117c	PTR_fflush_1004117c	Label	Global	DEFAULT	true	false	false	PTR_fflush_1004117c
10041180	PTR_fputs_10041180	Label	Global	DEFAULT	true	false	false	PTR_fputs_10041180
10041184	PTR_exit_10041184	Label	Global	DEFAULT	true	false	false	PTR_exit_10041184
1004118c	PTR_SetWindowPos_1004118c	Label	Global	DEFAULT	true	false	false	PTR_SetWindowPos_1004118c
10041190	PTR_SetWindowLongA_10041190	Label	Global	DEFAULT	true	false	false	PTR_SetWindowLongA_10041190
10041194	PTR_LoadCursorA_10041194	Label	Global	DEFAULT	true	false	false	PTR_LoadCursorA_10041194
10041198	PTR_SetDlgItemTextA_10041198	Label	Global	DEFAULT	true	false	false	PTR_SetDlgItemTextA_10041198
1004119c	PTR_DialogBoxParamA_1004119c	Label	Global	DEFAULT	true	false	false	PTR_DialogBoxParamA_1004119c
100411a0	PTR_GetAsyncKeyState_100411a0	Label	Global	DEFAULT	true	false	false	PTR_GetAsyncKeyState_100411a0
100411a4	PTR_MessageBoxA_100411a4	Label	Global	DEFAULT	true	false	false	PTR_MessageBoxA_100411a4
100411a8	PTR_wsprintfA_100411a8	Label	Global	DEFAULT	true	false	false	PTR_wsprintfA_100411a8
100411ac	PTR_SetCursor_100411ac	Label	Global	DEFAULT	true	false	false	PTR_SetCursor_100411ac
100411b0	PTR_PostMessageA_100411b0	Label	Global	DEFAULT	true	false	false	PTR_PostMessageA_100411b0
100411b4	PTR_EndDialog_100411b4	Label	Global	DEFAULT	true	false	false	PTR_EndDialog_100411b4
100411b8	PTR_wvsprintfA_100411b8	Label	Global	DEFAULT	true	false	false	PTR_wvsprintfA_100411b8
100411bc	PTR_ToAscii_100411bc	Label	Global	DEFAULT	true	false	false	PTR_ToAscii_100411bc
100411d0	PTR_GetWindowLongA_100411d0	Label	Global	DEFAULT	true	false	false	PTR_GetWindowLongA_100411d0
100411d4	PTR_CreateWindowExA_100411d4	Label	Global	DEFAULT	true	false	false	PTR_CreateWindowExA_100411d4
100411d8	PTR_GetDC_100411d8	Label	Global	DEFAULT	true	false	false	PTR_GetDC_100411d8
100411dc	PTR_ReleaseDC_100411dc	Label	Global	DEFAULT	true	false	false	PTR_ReleaseDC_100411dc
100411e0	PTR_ScreenToClient_100411e0	Label	Global	DEFAULT	true	false	false	PTR_ScreenToClient_100411e0
100411e4	PTR_ClientToScreen_100411e4	Label	Global	DEFAULT	true	false	false	PTR_ClientToScreen_100411e4
100411e8	PTR_SetCursorPos_100411e8	Label	Global	DEFAULT	true	false	false	PTR_SetCursorPos_100411e8
100411f0	PTR_GetClientRect_100411f0	Label	Global	DEFAULT	true	false	false	PTR_GetClientRect_100411f0
100411f4	PTR_LoadCursorFromFileA_100411f4	Label	Global	DEFAULT	true	false	false	PTR_LoadCursorFromFileA_100411f4
100411f8	PTR_ClipCursor_100411f8	Label	Global	DEFAULT	true	false	false	PTR_ClipCursor_100411f8
100411fc	PTR_SendMessageA_100411fc	Label	Global	DEFAULT	true	false	false	PTR_SendMessageA_100411fc
10041200	PTR_DispatchMessageA_10041200	Label	Global	DEFAULT	true	false	false	PTR_DispatchMessageA_10041200
10041204	PTR_SetMenu_10041204	Label	Global	DEFAULT	true	false	false	PTR_SetMenu_10041204
10041208	PTR_PostQuitMessage_10041208	Label	Global	DEFAULT	true	false	false	PTR_PostQuitMessage_10041208
1004120c	PTR_BeginPaint_1004120c	Label	Global	DEFAULT	true	false	false	PTR_BeginPaint_1004120c
10041210	PTR_AdjustWindowRect_10041210	Label	Global	DEFAULT	true	false	false	PTR_AdjustWindowRect_10041210
10041214	PTR_DefWindowProcA_10041214	Label	Global	DEFAULT	true	false	false	PTR_DefWindowProcA_10041214
10041218	PTR_PeekMessageA_10041218	Label	Global	DEFAULT	true	false	false	PTR_PeekMessageA_10041218
1004121c	PTR_GetKeyState_1004121c	Label	Global	DEFAULT	true	false	false	PTR_GetKeyState_1004121c
10041220	PTR_ShowCursor_10041220	Label	Global	DEFAULT	true	false	false	PTR_ShowCursor_10041220
10041224	PTR_TranslateMessage_10041224	Label	Global	DEFAULT	true	false	false	PTR_TranslateMessage_10041224
10041228	PTR_GetSystemMetrics_10041228	Label	Global	DEFAULT	true	false	false	PTR_GetSystemMetrics_10041228
1004122c	PTR_ShowWindow_1004122c	Label	Global	DEFAULT	true	false	false	PTR_ShowWindow_1004122c
10041230	PTR_EndPaint_10041230	Label	Global	DEFAULT	true	false	false	PTR_EndPaint_10041230
10041234	PTR_GetCursorPos_10041234	Label	Global	DEFAULT	true	false	false	PTR_GetCursorPos_10041234
1004123c	PTR_joyGetNumDevs_1004123c	Label	Global	DEFAULT	true	false	false	PTR_joyGetNumDevs_1004123c
10041240	PTR_joyGetDevCapsA_10041240	Label	Global	DEFAULT	true	false	false	PTR_joyGetDevCapsA_10041240
10041244	PTR_joyGetPosEx_10041244	Label	Global	DEFAULT	true	false	false	PTR_joyGetPosEx_10041244
10041248	PTR_joyGetPos_10041248	Label	Global	DEFAULT	true	false	false	PTR_joyGetPos_10041248
1004124c	PTR_timeGetTime_1004124c	Label	Global	DEFAULT	true	false	false	PTR_timeGetTime_1004124c
10041254	PTR_dpCreateGroup_10041254	Label	Global	DEFAULT	true	false	false	PTR_dpCreateGroup_10041254
10041258	PTR_dpEnumTransports_10041258	Label	Global	DEFAULT	true	false	false	PTR_dpEnumTransports_10041258
1004125c	PTR_dp_enableDebugPrint_1004125c	Label	Global	DEFAULT	true	false	false	PTR_dp_enableDebugPrint_1004125c
10041260	PTR_dpCreate_10041260	Label	Global	DEFAULT	true	false	false	PTR_dpCreate_10041260
10041264	PTR_dpGetSessionDesc_10041264	Label	Global	DEFAULT	true	false	false	PTR_dpGetSessionDesc_10041264
10041268	PTR_dpEnumSessions_10041268	Label	Global	DEFAULT	true	false	false	PTR_dpEnumSessions_10041268
10041270	PTR_dpDestroyPlayer_10041270	Label	Global	DEFAULT	true	false	false	PTR_dpDestroyPlayer_10041270
10041274	PTR_dpSetGameServer_10041274	Label	Global	DEFAULT	true	false	false	PTR_dpSetGameServer_10041274
10041278	PTR_dpReceive_10041278	Label	Global	DEFAULT	true	false	false	PTR_dpReceive_10041278
1004127c	PTR_dpDestroy_1004127c	Label	Global	DEFAULT	true	false	false	PTR_dpDestroy_1004127c
10041280	PTR_dpOpen_10041280	Label	Global	DEFAULT	true	false	false	PTR_dpOpen_10041280
10041284	PTR_dpClose_10041284	Label	Global	DEFAULT	true	false	false	PTR_dpClose_10041284
10041288	PTR_dpCreatePlayer_10041288	Label	Global	DEFAULT	true	false	false	PTR_dpCreatePlayer_10041288
1004128c	PTR_dpSetPlayerData_1004128c	Label	Global	DEFAULT	true	false	false	PTR_dpSetPlayerData_1004128c
10041290	PTR_dpSend_10041290	Label	Global	DEFAULT	true	false	false	PTR_dpSend_10041290
10041294	PTR_dpGetPlayerData_10041294	Label	Global	DEFAULT	true	false	false	PTR_dpGetPlayerData_10041294
10041298	PTR_dpEnumPlayers_10041298	Label	Global	DEFAULT	true	false	false	PTR_dpEnumPlayers_10041298
100412a0	DAT_100412a0	Label	Global	DEFAULT	true	false	true	DAT_100412a0
100412b0	DAT_100412b0	Label	Global	DEFAULT	true	false	true	DAT_100412b0
100412b8	DAT_100412b8	Label	Global	DEFAULT	true	false	true	DAT_100412b8
100412c0	DAT_100412c0	Label	Global	DEFAULT	true	false	true	DAT_100412c0
100412c8	DAT_100412c8	Label	Global	DEFAULT	true	false	true	DAT_100412c8
100412d8	DAT_100412d8	Label	Global	DEFAULT	true	false	true	DAT_100412d8
100412e0	DAT_100412e0	Label	Global	DEFAULT	true	false	true	DAT_100412e0
100412e8	DAT_100412e8	Label	Global	DEFAULT	true	false	true	DAT_100412e8
100412f0	DAT_100412f0	Label	Global	DEFAULT	true	false	true	DAT_100412f0
100412f8	DAT_100412f8	Label	Global	DEFAULT	true	false	true	DAT_100412f8
10041308	DAT_10041308	Label	Global	DEFAULT	true	false	true	DAT_10041308
10041318	DAT_10041318	Label	Global	DEFAULT	true	false	true	DAT_10041318
10041320	DAT_10041320	Label	Global	DEFAULT	true	false	true	DAT_10041320
10041328	DAT_10041328	Label	Global	DEFAULT	true	false	true	DAT_10041328
10041330	DAT_10041330	Label	Global	DEFAULT	true	false	true	DAT_10041330
10041338	DAT_10041338	Label	Global	DEFAULT	true	false	true	DAT_10041338
1004133c	s_*Esc_1004133c	Label	Global	DEFAULT	true	false	true	s_*Esc_1004133c
10041344	s_One_10041344	Label	Global	DEFAULT	true	false	true	s_One_10041344
10041348	s_Two_10041348	Label	Global	DEFAULT	true	false	true	s_Two_10041348
1004134c	s_Three_1004134c	Label	Global	DEFAULT	true	false	true	s_Three_1004134c
10041354	s_Four_10041354	Label	Global	DEFAULT	true	false	true	s_Four_10041354
1004135c	s_Five_1004135c	Label	Global	DEFAULT	true	false	true	s_Five_1004135c
10041364	s_Six_10041364	Label	Global	DEFAULT	true	false	true	s_Six_10041364
10041368	s_Seven_10041368	Label	Global	DEFAULT	true	false	true	s_Seven_10041368
10041370	s_Eight_10041370	Label	Global	DEFAULT	true	false	true	s_Eight_10041370
10041378	s_Nine_10041378	Label	Global	DEFAULT	true	false	true	s_Nine_10041378
10041380	s_Zero_10041380	Label	Global	DEFAULT	true	false	true	s_Zero_10041380
10041388	s_Minus_10041388	Label	Global	DEFAULT	true	false	true	s_Minus_10041388
10041390	s_Equal_10041390	Label	Global	DEFAULT	true	false	true	s_Equal_10041390
10041398	s_*Backspace_10041398	Label	Global	DEFAULT	true	false	true	s_*Backspace_10041398
100413a4	s_Tab_100413a4	Label	Global	DEFAULT	true	false	true	s_Tab_100413a4
100413a8	s_Q_100413a8	Label	Global	DEFAULT	true	false	true	s_Q_100413a8
100413ac	s_W_100413ac	Label	Global	DEFAULT	true	false	true	s_W_100413ac
100413b0	s_E_100413b0	Label	Global	DEFAULT	true	false	true	s_E_100413b0
100413b4	s_R_100413b4	Label	Global	DEFAULT	true	false	true	s_R_100413b4
100413b8	s_T_100413b8	Label	Global	DEFAULT	true	false	true	s_T_100413b8
100413bc	s_Y_100413bc	Label	Global	DEFAULT	true	false	true	s_Y_100413bc
100413c0	s_U_100413c0	Label	Global	DEFAULT	true	false	true	s_U_100413c0
100413c4	s_I_100413c4	Label	Global	DEFAULT	true	false	true	s_I_100413c4
100413c8	s_O_100413c8	Label	Global	DEFAULT	true	false	true	s_O_100413c8
100413cc	s_P_100413cc	Label	Global	DEFAULT	true	false	true	s_P_100413cc
100413d0	s_LeftBracket_100413d0	Label	Global	DEFAULT	true	false	true	s_LeftBracket_100413d0
100413e0	s_RightBracket_100413e0	Label	Global	DEFAULT	true	false	true	s_RightBracket_100413e0
100413f0	s_Enter_100413f0	Label	Global	DEFAULT	true	false	true	s_Enter_100413f0
100413f8	s_*LeftControl_100413f8	Label	Global	DEFAULT	true	false	true	s_*LeftControl_100413f8
10041408	s_A_10041408	Label	Global	DEFAULT	true	false	true	s_A_10041408
1004140c	s_S_1004140c	Label	Global	DEFAULT	true	false	true	s_S_1004140c
10041410	s_D_10041410	Label	Global	DEFAULT	true	false	true	s_D_10041410
10041414	s_F_10041414	Label	Global	DEFAULT	true	false	true	s_F_10041414
10041418	s_G_10041418	Label	Global	DEFAULT	true	false	true	s_G_10041418
1004141c	s_H_1004141c	Label	Global	DEFAULT	true	false	true	s_H_1004141c
10041420	s_J_10041420	Label	Global	DEFAULT	true	false	true	s_J_10041420
10041424	s_K_10041424	Label	Global	DEFAULT	true	false	true	s_K_10041424
10041428	s_L_10041428	Label	Global	DEFAULT	true	false	true	s_L_10041428
10041430	s_Semicolon_10041430	Label	Global	DEFAULT	true	false	true	s_Semicolon_10041430
10041440	s_*Quote_10041440	Label	Global	DEFAULT	true	false	true	s_*Quote_10041440
10041448	s_*BackQuote_10041448	Label	Global	DEFAULT	true	false	true	s_*BackQuote_10041448
10041458	s_*LeftShift_10041458	Label	Global	DEFAULT	true	false	true	s_*LeftShift_10041458
10041468	s_BackSlash_10041468	Label	Global	DEFAULT	true	false	true	s_BackSlash_10041468
10041474	s_Z_10041474	Label	Global	DEFAULT	true	false	true	s_Z_10041474
10041478	s_X_10041478	Label	Global	DEFAULT	true	false	true	s_X_10041478
1004147c	s_C_1004147c	Label	Global	DEFAULT	true	false	true	s_C_1004147c
10041480	s_V_10041480	Label	Global	DEFAULT	true	false	true	s_V_10041480
10041484	s_B_10041484	Label	Global	DEFAULT	true	false	true	s_B_10041484
10041488	s_N_10041488	Label	Global	DEFAULT	true	false	true	s_N_10041488
1004148c	s_M_1004148c	Label	Global	DEFAULT	true	false	true	s_M_1004148c
10041490	s_Comma_10041490	Label	Global	DEFAULT	true	false	true	s_Comma_10041490
10041498	s_Period_10041498	Label	Global	DEFAULT	true	false	true	s_Period_10041498
100414a0	s_Slash_100414a0	Label	Global	DEFAULT	true	false	true	s_Slash_100414a0
100414a8	s_*RightShift_100414a8	Label	Global	DEFAULT	true	false	true	s_*RightShift_100414a8
100414b8	s_GreyStar_100414b8	Label	Global	DEFAULT	true	false	true	s_GreyStar_100414b8
100414c4	DAT_100414c4	Label	Global	DEFAULT	true	false	true	DAT_100414c4
100414c8	s_Space_100414c8	Label	Global	DEFAULT	true	false	true	s_Space_100414c8
100414d0	s_CAPSLock_100414d0	Label	Global	DEFAULT	true	false	true	s_CAPSLock_100414d0
100414dc	s_*F1_100414dc	Label	Global	DEFAULT	true	false	true	s_*F1_100414dc
100414e0	s_*F2_100414e0	Label	Global	DEFAULT	true	false	true	s_*F2_100414e0
100414e4	s_*F3_100414e4	Label	Global	DEFAULT	true	false	true	s_*F3_100414e4
100414e8	s_*F4_100414e8	Label	Global	DEFAULT	true	false	true	s_*F4_100414e8
100414ec	s_*F5_100414ec	Label	Global	DEFAULT	true	false	true	s_*F5_100414ec
100414f0	s_*F6_100414f0	Label	Global	DEFAULT	true	false	true	s_*F6_100414f0
100414f4	DAT_100414f4	Label	Global	DEFAULT	true	false	true	DAT_100414f4
100414f8	s_*F8_100414f8	Label	Global	DEFAULT	true	false	true	s_*F8_100414f8
100414fc	s_*F9_100414fc	Label	Global	DEFAULT	true	false	true	s_*F9_100414fc
10041500	s_*F10_10041500	Label	Global	DEFAULT	true	false	true	s_*F10_10041500
10041508	s_NUMLock_10041508	Label	Global	DEFAULT	true	false	true	s_NUMLock_10041508
10041510	s_ScrollLock_10041510	Label	Global	DEFAULT	true	false	true	s_ScrollLock_10041510
10041520	s_Home_10041520	Label	Global	DEFAULT	true	false	true	s_Home_10041520
10041528	s_UpArrow_10041528	Label	Global	DEFAULT	true	false	true	s_UpArrow_10041528
10041530	s_PageUp_10041530	Label	Global	DEFAULT	true	false	true	s_PageUp_10041530
10041538	s_GreyMinus_10041538	Label	Global	DEFAULT	true	false	true	s_GreyMinus_10041538
10041548	s_LeftArrow_10041548	Label	Global	DEFAULT	true	false	true	s_LeftArrow_10041548
10041558	s_Keypad5_10041558	Label	Global	DEFAULT	true	false	true	s_Keypad5_10041558
10041560	s_RightArrow_10041560	Label	Global	DEFAULT	true	false	true	s_RightArrow_10041560
10041570	s_GreyPlus_10041570	Label	Global	DEFAULT	true	false	true	s_GreyPlus_10041570
1004157c	s_End_1004157c	Label	Global	DEFAULT	true	false	true	s_End_1004157c
10041580	s_DownArrow_10041580	Label	Global	DEFAULT	true	false	true	s_DownArrow_10041580
10041590	s_PageDown_10041590	Label	Global	DEFAULT	true	false	true	s_PageDown_10041590
100415a0	s_Insert_100415a0	Label	Global	DEFAULT	true	false	true	s_Insert_100415a0
100415a8	s_Delete_100415a8	Label	Global	DEFAULT	true	false	true	s_Delete_100415a8
100415b0	s_*SYSREQ_100415b0	Label	Global	DEFAULT	true	false	true	s_*SYSREQ_100415b0
100415b8	s_Keypad_Enter_100415b8	Label	Global	DEFAULT	true	false	true	s_Keypad_Enter_100415b8
100415c8	s_*LeftBackSlash_100415c8	Label	Global	DEFAULT	true	false	true	s_*LeftBackSlash_100415c8
100415d8	s_*F11_100415d8	Label	Global	DEFAULT	true	false	true	s_*F11_100415d8
100415e0	s_*F12_100415e0	Label	Global	DEFAULT	true	false	true	s_*F12_100415e0
100415e8	s_GreySlash_100415e8	Label	Global	DEFAULT	true	false	true	s_GreySlash_100415e8
100415f8	s_*PA1_100415f8	Label	Global	DEFAULT	true	false	true	s_*PA1_100415f8
10041600	s_*F13_10041600	Label	Global	DEFAULT	true	false	true	s_*F13_10041600
10041608	s_*F14_10041608	Label	Global	DEFAULT	true	false	true	s_*F14_10041608
10041610	s_*F15_10041610	Label	Global	DEFAULT	true	false	true	s_*F15_10041610
10041618	s_GreyHome_10041618	Label	Global	DEFAULT	true	false	true	s_GreyHome_10041618
10041628	s_GreyUpArrow_10041628	Label	Global	DEFAULT	true	false	true	s_GreyUpArrow_10041628
10041638	s_*GreyPageUp_10041638	Label	Global	DEFAULT	true	false	true	s_*GreyPageUp_10041638
10041648	s_GreyLeftArrow_10041648	Label	Global	DEFAULT	true	false	true	s_GreyLeftArrow_10041648
10041658	s_GreyRightArrow_10041658	Label	Global	DEFAULT	true	false	true	s_GreyRightArrow_10041658
10041668	s_GreyEnd_10041668	Label	Global	DEFAULT	true	false	true	s_GreyEnd_10041668
10041670	s_GreyDownArrow_10041670	Label	Global	DEFAULT	true	false	true	s_GreyDownArrow_10041670
10041680	s_*GreyPageDown_10041680	Label	Global	DEFAULT	true	false	true	s_*GreyPageDown_10041680
10041690	s_GreyInsert_10041690	Label	Global	DEFAULT	true	false	true	s_GreyInsert_10041690
100416a0	s_GreyDelete_100416a0	Label	Global	DEFAULT	true	false	true	s_GreyDelete_100416a0
100416b0	s_*F21_100416b0	Label	Global	DEFAULT	true	false	true	s_*F21_100416b0
100416b8	s_*F22_100416b8	Label	Global	DEFAULT	true	false	true	s_*F22_100416b8
100416c0	s_*F23_100416c0	Label	Global	DEFAULT	true	false	true	s_*F23_100416c0
100416c8	s_*F24_100416c8	Label	Global	DEFAULT	true	false	true	s_*F24_100416c8
100416d0	s_*UNNAMED_1_100416d0	Label	Global	DEFAULT	true	false	true	s_*UNNAMED_1_100416d0
100416e0	s_*EraseEOF_100416e0	Label	Global	DEFAULT	true	false	true	s_*EraseEOF_100416e0
100416f0	s_*CopyPlay_100416f0	Label	Global	DEFAULT	true	false	true	s_*CopyPlay_100416f0
10041700	s_*RightCtrl_10041700	Label	Global	DEFAULT	true	false	true	s_*RightCtrl_10041700
1004170c	DAT_1004170c	Label	Global	DEFAULT	true	false	true	DAT_1004170c
10041710	s_*CRSel_10041710	Label	Global	DEFAULT	true	false	true	s_*CRSel_10041710
10041718	s_*EXSel_10041718	Label	Global	DEFAULT	true	false	true	s_*EXSel_10041718
10041720	s_*UNAMED_2_10041720	Label	Global	DEFAULT	true	false	true	s_*UNAMED_2_10041720
10041730	s_*Clear_10041730	Label	Global	DEFAULT	true	false	true	s_*Clear_10041730
10041738	s_Shift_10041738	Label	Global	DEFAULT	true	false	true	s_Shift_10041738
10041740	s_Control_10041740	Label	Global	DEFAULT	true	false	true	s_Control_10041740
10041748	DAT_10041748	Label	Global	DEFAULT	true	false	true	DAT_10041748
1004174c	DAT_1004174c	Label	Global	DEFAULT	true	false	true	DAT_1004174c
10041750	s_Escape_Key_10041750	Label	Global	DEFAULT	true	false	true	s_Escape_Key_10041750
10041760	s_Number_One_10041760	Label	Global	DEFAULT	true	false	true	s_Number_One_10041760
10041770	s_Number_Two_10041770	Label	Global	DEFAULT	true	false	true	s_Number_Two_10041770
10041780	s_Number_Three_10041780	Label	Global	DEFAULT	true	false	true	s_Number_Three_10041780
10041790	s_Number_Four_10041790	Label	Global	DEFAULT	true	false	true	s_Number_Four_10041790
100417a0	s_Number_Five_100417a0	Label	Global	DEFAULT	true	false	true	s_Number_Five_100417a0
100417b0	s_Number_Six_100417b0	Label	Global	DEFAULT	true	false	true	s_Number_Six_100417b0
100417c0	s_Number_Seven_100417c0	Label	Global	DEFAULT	true	false	true	s_Number_Seven_100417c0
100417d0	s_Number_Eight_100417d0	Label	Global	DEFAULT	true	false	true	s_Number_Eight_100417d0
100417e0	s_Number_Nine_100417e0	Label	Global	DEFAULT	true	false	true	s_Number_Nine_100417e0
100417f0	s_Number_Zero_100417f0	Label	Global	DEFAULT	true	false	true	s_Number_Zero_100417f0
10041800	s_Minus_(-)_Key_10041800	Label	Global	DEFAULT	true	false	true	s_Minus_(-)_Key_10041800
10041810	s_Equal_(=)_Key_10041810	Label	Global	DEFAULT	true	false	true	s_Equal_(=)_Key_10041810
10041820	s_*Backspace_Key_10041820	Label	Global	DEFAULT	true	false	true	s_*Backspace_Key_10041820
10041830	s_Tab_Key_10041830	Label	Global	DEFAULT	true	false	true	s_Tab_Key_10041830
10041838	s_Q_Key_10041838	Label	Global	DEFAULT	true	false	true	s_Q_Key_10041838
10041840	s_W_Key_10041840	Label	Global	DEFAULT	true	false	true	s_W_Key_10041840
10041848	s_E_Key_10041848	Label	Global	DEFAULT	true	false	true	s_E_Key_10041848
10041850	s_R_Key_10041850	Label	Global	DEFAULT	true	false	true	s_R_Key_10041850
10041858	s_T_Key_10041858	Label	Global	DEFAULT	true	false	true	s_T_Key_10041858
10041860	s_Y_Key_10041860	Label	Global	DEFAULT	true	false	true	s_Y_Key_10041860
10041868	s_U_Key_10041868	Label	Global	DEFAULT	true	false	true	s_U_Key_10041868
10041870	s_I_Key_10041870	Label	Global	DEFAULT	true	false	true	s_I_Key_10041870
10041878	s_O_Key_10041878	Label	Global	DEFAULT	true	false	true	s_O_Key_10041878
10041880	s_P_Key_10041880	Label	Global	DEFAULT	true	false	true	s_P_Key_10041880
10041888	s_Left_Bracket_([)_Key_10041888	Label	Global	DEFAULT	true	false	true	s_Left_Bracket_([)_Key_10041888
100418a0	s_Right_Bracket_(])_Key_100418a0	Label	Global	DEFAULT	true	false	true	s_Right_Bracket_(])_Key_100418a0
100418b8	s_Enter_(CR)_Key_100418b8	Label	Global	DEFAULT	true	false	true	s_Enter_(CR)_Key_100418b8
100418c8	s_Left_Control_Key_100418c8	Label	Global	DEFAULT	true	false	true	s_Left_Control_Key_100418c8
100418e0	s_A_Key_100418e0	Label	Global	DEFAULT	true	false	true	s_A_Key_100418e0
100418e8	s_S_Key_100418e8	Label	Global	DEFAULT	true	false	true	s_S_Key_100418e8
100418f0	s_D_Key_100418f0	Label	Global	DEFAULT	true	false	true	s_D_Key_100418f0
100418f8	s_F_Key_100418f8	Label	Global	DEFAULT	true	false	true	s_F_Key_100418f8
10041900	s_G_Key_10041900	Label	Global	DEFAULT	true	false	true	s_G_Key_10041900
10041908	s_H_Key_10041908	Label	Global	DEFAULT	true	false	true	s_H_Key_10041908
10041910	s_J_Key_10041910	Label	Global	DEFAULT	true	false	true	s_J_Key_10041910
10041918	s_K_Key_10041918	Label	Global	DEFAULT	true	false	true	s_K_Key_10041918
10041920	s_L_Key_10041920	Label	Global	DEFAULT	true	false	true	s_L_Key_10041920
10041928	s_Semicolon_(;)_Key_10041928	Label	Global	DEFAULT	true	false	true	s_Semicolon_(;)_Key_10041928
10041940	s_Quote_(")_Key_10041940	Label	Global	DEFAULT	true	false	true	s_Quote_(")_Key_10041940
10041950	s_Back_Quote_(`)_Key_10041950	Label	Global	DEFAULT	true	false	true	s_Back_Quote_(`)_Key_10041950
10041968	s_Left_Shift_Key_10041968	Label	Global	DEFAULT	true	false	true	s_Left_Shift_Key_10041968
10041978	s_Back_Slash_(\)_Key_10041978	Label	Global	DEFAULT	true	false	true	s_Back_Slash_(\)_Key_10041978
10041990	s_Z_Key_10041990	Label	Global	DEFAULT	true	false	true	s_Z_Key_10041990
10041998	s_X_Key_10041998	Label	Global	DEFAULT	true	false	true	s_X_Key_10041998
100419a0	s_C_Key_100419a0	Label	Global	DEFAULT	true	false	true	s_C_Key_100419a0
100419a8	s_V_Key_100419a8	Label	Global	DEFAULT	true	false	true	s_V_Key_100419a8
100419b0	s_B_Key_100419b0	Label	Global	DEFAULT	true	false	true	s_B_Key_100419b0
100419b8	s_N_Key_100419b8	Label	Global	DEFAULT	true	false	true	s_N_Key_100419b8
100419c0	s_M_Key_100419c0	Label	Global	DEFAULT	true	false	true	s_M_Key_100419c0
100419c8	s_Comma_(,)_Key_100419c8	Label	Global	DEFAULT	true	false	true	s_Comma_(,)_Key_100419c8
100419d8	s_Period_(.)_Key_100419d8	Label	Global	DEFAULT	true	false	true	s_Period_(.)_Key_100419d8
100419e8	s_Slash_(/)_Key_100419e8	Label	Global	DEFAULT	true	false	true	s_Slash_(/)_Key_100419e8
100419f8	s_Right_Shift_Key_100419f8	Label	Global	DEFAULT	true	false	true	s_Right_Shift_Key_100419f8
10041a08	s_Grey_Star_(*)_Key_10041a08	Label	Global	DEFAULT	true	false	true	s_Grey_Star_(*)_Key_10041a08
10041a20	s_Left_Alt_Key_10041a20	Label	Global	DEFAULT	true	false	true	s_Left_Alt_Key_10041a20
10041a30	s_Spacebar_10041a30	Label	Global	DEFAULT	true	false	true	s_Spacebar_10041a30
10041a40	s_CAPS_Lock_Key_10041a40	Label	Global	DEFAULT	true	false	true	s_CAPS_Lock_Key_10041a40
10041a50	s_F1_Key_10041a50	Label	Global	DEFAULT	true	false	true	s_F1_Key_10041a50
10041a58	s_F2_Key_10041a58	Label	Global	DEFAULT	true	false	true	s_F2_Key_10041a58
